t,cmd_left,cmd_right
171.6333,1.0000,0.1500
171.6667,1.0000,0.1500
171.7000,1.0000,0.1500
171.7333,1.0000,0.1500
171.7667,1.0000,0.1500
171.8000,1.0000,0.1500
171.8333,1.0000,0.1500
171.8667,1.0000,0.1500
171.9000,1.0000,0.1500
171.9333,1.0000,0.1500
171.9667,1.0000,0.1500
172.0000,1.0000,0.1500
172.0333,1.0000,0.1500
172.0667,0.1500,1.0000
172.1000,0.1500,1.0000
172.1333,0.1500,1.0000
172.1667,0.1500,1.0000
172.2000,0.1500,1.0000
172.2333,0.1500,1.0000
172.2667,0.1500,1.0000
172.3000,0.1500,1.0000
172.3333,0.1500,1.0000
172.3667,0.1500,1.0000
172.4000,0.1500,1.0000
172.4333,0.1500,1.0000
172.4667,0.1500,1.0000
172.5000,0.1500,1.0000
172.5333,0.1500,1.0000
172.5667,0.1500,1.0000
172.6000,0.1500,1.0000
172.6333,0.1500,1.0000
172.6667,0.1500,1.0000
172.7000,0.1500,1.0000
172.7333,0.1500,1.0000
172.7667,0.1500,1.0000
172.8000,0.1500,1.0000
172.8333,0.1500,1.0000
172.8667,1.0000,0.1500
172.9000,1.0000,0.1500
172.9333,1.0000,0.1500
172.9667,1.0000,0.1500
173.0000,1.0000,0.1500
173.0333,1.0000,0.1500
173.0667,1.0000,0.1500
173.1000,1.0000,0.1500
173.1333,1.0000,0.1500
173.1667,1.0000,0.1500
173.2000,1.0000,0.1500
173.2333,1.0000,0.1500
173.2667,1.0000,0.1500
173.3000,1.0000,0.1500
173.3333,1.0000,0.1500
173.3667,1.0000,0.1500
173.4000,1.0000,0.1500
173.4333,1.0000,0.1500
173.4667,1.0000,0.1500
173.5000,1.0000,0.1500
173.5333,1.0000,0.1500
173.5667,1.0000,0.1500
173.6000,1.0000,0.1500
173.6333,1.0000,0.1500
173.6667,0.1500,1.0000
173.7000,0.1500,1.0000
173.7333,0.1500,1.0000
173.7667,0.1500,1.0000
173.8000,0.1500,1.0000
173.8333,0.1500,1.0000
173.8667,0.1500,1.0000
173.9000,0.1500,1.0000
173.9333,0.1500,1.0000
173.9667,0.1500,1.0000
174.0000,0.1500,1.0000
174.0333,0.1500,1.0000
174.0667,0.1500,1.0000
174.1000,0.1500,1.0000
174.1333,0.1500,1.0000
174.1667,0.1500,1.0000
174.2000,0.1500,1.0000
174.2333,0.1500,1.0000
174.2667,0.1500,1.0000
174.3000,0.1500,1.0000
174.3333,0.1500,1.0000
174.3667,0.1500,1.0000
174.4000,0.1500,1.0000
174.4333,0.1500,1.0000
174.4667,1.0000,0.1500
174.5000,1.0000,0.1500
174.5333,1.0000,0.1500
174.5667,1.0000,0.1500
174.6000,1.0000,0.1500
174.6333,1.0000,0.1500
174.6667,1.0000,0.1500
174.7000,1.0000,0.1500
174.7333,1.0000,0.1500
174.7667,1.0000,0.1500
174.8000,1.0000,0.1500
174.8333,1.0000,0.1500
174.8667,1.0000,0.1500
174.9000,1.0000,0.1500
174.9333,1.0000,0.1500
174.9667,1.0000,0.1500
175.0000,1.0000,0.1500
175.0333,1.0000,0.1500
175.0667,1.0000,0.1500
175.1000,1.0000,0.1500
175.1333,1.0000,0.1500
175.1667,1.0000,0.1500
175.2000,1.0000,0.1500
175.2333,1.0000,0.1500
175.2667,0.1500,1.0000
175.3000,0.1500,1.0000
175.3333,0.1500,1.0000
175.3667,0.1500,1.0000
175.4000,0.1500,1.0000
175.4333,0.1500,1.0000
175.4667,0.1500,1.0000
175.5000,0.1500,1.0000
175.5333,0.1500,1.0000
175.5667,0.1500,1.0000
175.6000,0.1500,1.0000
175.6333,0.1500,1.0000
175.6667,0.1500,1.0000
175.7000,0.1500,1.0000
175.7333,0.1500,1.0000
175.7667,0.1500,1.0000
175.8000,0.1500,1.0000
175.8333,0.1500,1.0000
175.8667,0.1500,1.0000
175.9000,0.1500,1.0000
175.9333,0.1500,1.0000
175.9667,0.1500,1.0000
176.0000,0.1500,1.0000
176.0333,0.1500,1.0000
176.0667,1.0000,0.1500
176.1000,1.0000,0.1500
176.1333,1.0000,0.1500
176.1667,1.0000,0.1500
176.2000,1.0000,0.1500
176.2333,1.0000,0.1500
176.2667,1.0000,0.1500
176.3000,1.0000,0.1500
176.3333,1.0000,0.1500
176.3667,1.0000,0.1500
176.4000,1.0000,0.1500
176.4333,1.0000,0.1500
176.4667,1.0000,0.1500
176.5000,1.0000,0.1500
176.5333,1.0000,0.1500
176.5667,1.0000,0.1500
176.6000,1.0000,0.1500
176.6333,1.0000,0.1500
176.6667,1.0000,0.1500
176.7000,1.0000,0.1500
176.7333,1.0000,0.1500
176.7667,1.0000,0.1500
176.8000,1.0000,0.1500
176.8333,1.0000,0.1500
176.8667,0.1500,1.0000
176.9000,0.1500,1.0000
176.9333,0.1500,1.0000
176.9667,0.1500,1.0000
177.0000,0.1500,1.0000
177.0333,0.1500,1.0000
177.0667,0.1500,1.0000
177.1000,0.1500,1.0000
177.1333,0.1500,1.0000
177.1667,0.1500,1.0000
177.2000,0.1500,1.0000
177.2333,0.1500,1.0000
177.2667,0.1500,1.0000
177.3000,0.1500,1.0000
177.3333,0.1500,1.0000
177.3667,0.1500,1.0000
177.4000,0.1500,1.0000
177.4333,0.1500,1.0000
177.4667,0.1500,1.0000
177.5000,0.1500,1.0000
177.5333,0.1500,1.0000
177.5667,0.1500,1.0000
177.6000,0.1500,1.0000
177.6333,0.1500,1.0000
177.6667,1.0000,0.1500
177.7000,1.0000,0.1500
177.7333,1.0000,0.1500
177.7667,1.0000,0.1500
177.8000,1.0000,0.1500
177.8333,1.0000,0.1500
177.8667,1.0000,0.1500
177.9000,1.0000,0.1500
177.9333,1.0000,0.1500
177.9667,1.0000,0.1500
178.0000,1.0000,0.1500
178.0333,1.0000,0.1500
178.0667,1.0000,0.1500
178.1000,1.0000,0.1500
178.1333,1.0000,0.1500
178.1667,1.0000,0.1500
178.2000,1.0000,0.1500
178.2333,1.0000,0.1500
178.2667,1.0000,0.1500
178.3000,1.0000,0.1500
178.3333,1.0000,0.1500
178.3667,1.0000,0.1500
178.4000,1.0000,0.1500
178.4333,1.0000,0.1500
178.4667,0.1500,1.0000
178.5000,0.1500,1.0000
178.5333,0.1500,1.0000
178.5667,0.1500,1.0000
178.6000,0.1500,1.0000
178.6333,0.1500,1.0000
178.6667,0.1500,1.0000
178.7000,0.1500,1.0000
178.7333,0.1500,1.0000
178.7667,0.1500,1.0000
178.8000,0.1500,1.0000
178.8333,0.1500,1.0000
178.8667,0.1500,1.0000
178.9000,0.1500,1.0000
178.9333,0.1500,1.0000
178.9667,0.1500,1.0000
179.0000,0.1500,1.0000
179.0333,0.1500,1.0000
179.0667,0.1500,1.0000
179.1000,0.1500,1.0000
179.1333,0.1500,1.0000
179.1667,0.1500,1.0000
179.2000,0.1500,1.0000
179.2333,0.1500,1.0000
179.2667,1.0000,0.1500
179.3000,1.0000,0.1500
179.3333,1.0000,0.1500
179.3667,1.0000,0.1500
179.4000,1.0000,0.1500
179.4333,1.0000,0.1500
179.4667,1.0000,0.1500
179.5000,1.0000,0.1500
179.5333,1.0000,0.1500
179.5667,1.0000,0.1500
179.6000,1.0000,0.1500
179.6333,1.0000,0.1500
179.6667,1.0000,0.1500
179.7000,1.0000,0.1500
179.7333,1.0000,0.1500
179.7667,1.0000,0.1500
179.8000,1.0000,0.1500
179.8333,1.0000,0.1500
179.8667,1.0000,0.1500
179.9000,1.0000,0.1500
179.9333,1.0000,0.1500
179.9667,1.0000,0.1500
180.0000,1.0000,0.1500
180.0333,1.0000,0.1500
180.0667,0.1500,1.0000
180.1000,0.1500,1.0000
180.1333,0.1500,1.0000
180.1667,0.1500,1.0000
180.2000,0.1500,1.0000
180.2333,0.1500,1.0000
180.2667,0.1500,1.0000
180.3000,0.1500,1.0000
180.3333,0.1500,1.0000
180.3667,0.1500,1.0000
180.4000,0.1500,1.0000
180.4333,0.1500,1.0000
180.4667,0.1500,1.0000
180.5000,0.1500,1.0000
180.5333,0.1500,1.0000
180.5667,0.1500,1.0000
180.6000,0.1500,1.0000
180.6333,0.1500,1.0000
180.6667,0.1500,1.0000
180.7000,0.1500,1.0000
180.7333,0.1500,1.0000
180.7667,0.1500,1.0000
180.8000,0.1500,1.0000
180.8333,0.1500,1.0000
180.8667,1.0000,0.1500
180.9000,1.0000,0.1500
180.9333,1.0000,0.1500
180.9667,1.0000,0.1500
181.0000,1.0000,0.1500
181.0333,1.0000,0.1500
181.0667,1.0000,0.1500
181.1000,1.0000,0.1500
181.1333,1.0000,0.1500
181.1667,1.0000,0.1500
181.2000,1.0000,0.1500
181.2333,1.0000,0.1500
181.2667,1.0000,0.1500
181.3000,1.0000,0.1500
181.3333,1.0000,0.1500
181.3667,1.0000,0.1500
181.4000,1.0000,0.1500
181.4333,1.0000,0.1500
181.4667,1.0000,0.1500
181.5000,1.0000,0.1500
181.5333,1.0000,0.1500
181.5667,1.0000,0.1500
181.6000,1.0000,0.1500
181.6333,1.0000,0.1500
181.6667,1.0000,0.1500
181.7000,1.0000,0.1400
181.7333,1.0000,0.1300
181.7667,1.0000,0.1200
181.8000,1.0000,0.1100
181.8333,1.0000,0.1000
181.8667,1.0000,0.0900
181.9000,1.0000,0.0800
181.9333,1.0000,0.0700
181.9667,1.0000,0.0600
182.0000,1.0000,0.0500
182.0333,1.0000,0.0500
182.0667,1.0000,0.0500
182.1000,1.0000,0.0500
182.1333,1.0000,0.0500
182.1667,1.0000,0.0500
182.2000,1.0000,0.0500
182.2333,1.0000,0.0500
182.2667,1.0000,0.0500
182.3000,1.0000,0.0500
182.3333,1.0000,0.0500
182.3667,1.0000,0.0500
182.4000,1.0000,0.0500
182.4333,1.0000,0.0500
182.4667,1.0000,0.0500
182.5000,1.0000,0.0500
182.5333,1.0000,0.0500
182.5667,1.0000,0.0500
182.6000,1.0000,0.0500
182.6333,1.0000,0.0500
182.6667,1.0000,0.0500
182.7000,1.0000,0.0500
182.7333,1.0000,0.0500
182.7667,1.0000,0.0500
182.8000,1.0000,0.0500
182.8333,1.0000,0.0500
182.8667,1.0000,0.0500
182.9000,1.0000,0.0500
182.9333,1.0000,0.0500
182.9667,1.0000,0.0500
183.0000,1.0000,0.0500
183.0333,1.0000,0.0500
183.0667,1.0000,0.0500
183.1000,0.0500,1.0000
183.1333,0.0500,1.0000
183.1667,0.0500,1.0000
183.2000,0.0500,1.0000
183.2333,0.0500,1.0000
183.2667,0.0500,1.0000
183.3000,0.0500,1.0000
183.3333,0.0500,1.0000
183.3667,0.0500,1.0000
183.4000,0.0500,1.0000
183.4333,0.0500,1.0000
183.4667,0.0500,1.0000
183.5000,0.0500,1.0000
183.5333,0.0500,1.0000
183.5667,0.0500,1.0000
183.6000,0.0500,1.0000
183.6333,0.0500,1.0000
183.6667,0.0500,1.0000
183.7000,0.0500,1.0000
183.7333,0.0500,1.0000
183.7667,0.0500,1.0000
183.8000,0.0500,1.0000
183.8333,0.0500,1.0000
183.8667,0.0500,1.0000
183.9000,0.0500,1.0000
183.9333,0.0500,1.0000
183.9667,0.0500,1.0000
184.0000,0.0500,1.0000
184.0333,0.0500,1.0000
184.0667,0.0500,1.0000
184.1000,0.0500,1.0000
184.1333,0.0500,1.0000
184.1667,0.0500,1.0000
184.2000,1.0000,0.0500
184.2333,1.0000,0.0500
184.2667,1.0000,0.0500
184.3000,1.0000,0.0500
184.3333,1.0000,0.0500
184.3667,1.0000,0.0500
184.4000,1.0000,0.0500
184.4333,1.0000,0.0500
184.4667,1.0000,0.0500
184.5000,1.0000,0.0500
184.5333,1.0000,0.0500
184.5667,1.0000,0.0500
184.6000,1.0000,0.0500
184.6333,1.0000,0.0500
184.6667,1.0000,0.0500
184.7000,1.0000,0.0500
184.7333,1.0000,0.0500
184.7667,1.0000,0.0500
184.8000,1.0000,0.0500
184.8333,1.0000,0.0500
184.8667,1.0000,0.0500
184.9000,1.0000,0.0500
184.9333,1.0000,0.0500
184.9667,1.0000,0.0500
185.0000,1.0000,0.0500
185.0333,1.0000,0.0500
185.0667,1.0000,0.0500
185.1000,1.0000,0.0500
185.1333,1.0000,0.0500
185.1667,1.0000,0.0500
185.2000,1.0000,0.0500
185.2333,1.0000,0.0500
185.2667,1.0000,0.0500
185.3000,0.0500,1.0000
185.3333,0.0500,1.0000
185.3667,0.0500,1.0000
185.4000,0.0500,1.0000
185.4333,0.0500,1.0000
185.4667,0.0500,1.0000
185.5000,0.0500,1.0000
185.5333,0.0500,1.0000
185.5667,0.0500,1.0000
185.6000,0.0500,1.0000
185.6333,0.0500,1.0000
185.6667,0.0500,1.0000
185.7000,0.0500,1.0000
185.7333,0.0500,1.0000
185.7667,0.0500,1.0000
185.8000,0.0500,1.0000
185.8333,0.0500,1.0000
185.8667,0.0500,1.0000
185.9000,0.0500,1.0000
185.9333,0.0500,1.0000
185.9667,0.0500,1.0000
186.0000,0.0500,1.0000
186.0333,0.0500,1.0000
186.0667,0.0500,1.0000
186.1000,0.0500,1.0000
186.1333,0.0500,1.0000
186.1667,0.0500,1.0000
186.2000,0.0500,1.0000
186.2333,0.0500,1.0000
186.2667,0.0500,1.0000
186.3000,0.0500,1.0000
186.3333,0.0500,1.0000
186.3667,0.0500,1.0000
186.4000,1.0000,0.0500
186.4333,1.0000,0.0500
186.4667,1.0000,0.0500
186.5000,1.0000,0.0500
186.5333,1.0000,0.0500
186.5667,1.0000,0.0500
186.6000,1.0000,0.0500
186.6333,1.0000,0.0500
186.6667,1.0000,0.0500
186.7000,1.0000,0.0500
186.7333,1.0000,0.0500
186.7667,1.0000,0.0500
186.8000,1.0000,0.0500
186.8333,1.0000,0.0500
186.8667,1.0000,0.0500
186.9000,1.0000,0.0500
186.9333,1.0000,0.0500
186.9667,1.0000,0.0500
187.0000,1.0000,0.0500
187.0333,1.0000,0.0500
187.0667,1.0000,0.0500
187.1000,1.0000,0.0500
187.1333,1.0000,0.0500
187.1667,1.0000,0.0500
187.2000,1.0000,0.0500
187.2333,1.0000,0.0500
187.2667,1.0000,0.0500
187.3000,1.0000,0.0500
187.3333,1.0000,0.0500
187.3667,1.0000,0.0500
187.4000,1.0000,0.0500
187.4333,1.0000,0.0500
187.4667,1.0000,0.0500
187.5000,0.0500,1.0000
187.5333,0.0500,1.0000
187.5667,0.0500,1.0000
187.6000,0.0500,1.0000
187.6333,0.0500,1.0000
187.6667,0.0500,1.0000
187.7000,0.0500,1.0000
187.7333,0.0500,1.0000
187.7667,0.0500,1.0000
187.8000,0.0500,1.0000
187.8333,0.0500,1.0000
187.8667,0.0500,1.0000
187.9000,0.0500,1.0000
187.9333,0.0500,1.0000
187.9667,0.0500,1.0000
188.0000,0.0500,1.0000
188.0333,0.0500,1.0000
188.0667,0.0500,1.0000
188.1000,0.0500,1.0000
188.1333,0.0500,1.0000
188.1667,0.0500,1.0000
188.2000,0.0500,1.0000
188.2333,0.0500,1.0000
188.2667,0.0500,1.0000
188.3000,0.0500,1.0000
188.3333,0.0500,1.0000
188.3667,0.0500,1.0000
188.4000,0.0500,1.0000
188.4333,0.0500,1.0000
188.4667,0.0500,1.0000
188.5000,0.0500,1.0000
188.5333,0.0500,1.0000
188.5667,0.0500,1.0000
188.6000,1.0000,0.0500
188.6333,1.0000,0.0500
188.6667,1.0000,0.0500
188.7000,1.0000,0.0500
188.7333,1.0000,0.0500
188.7667,1.0000,0.0500
188.8000,1.0000,0.0500
188.8333,1.0000,0.0500
188.8667,1.0000,0.0500
188.9000,1.0000,0.0500
188.9333,1.0000,0.0500
188.9667,1.0000,0.0500
189.0000,1.0000,0.0500
189.0333,1.0000,0.0500
189.0667,1.0000,0.0500
189.1000,1.0000,0.0500
189.1333,1.0000,0.0500
189.1667,1.0000,0.0500
189.2000,1.0000,0.0500
189.2333,1.0000,0.0500
189.2667,1.0000,0.0500
189.3000,1.0000,0.0500
189.3333,1.0000,0.0500
189.3667,1.0000,0.0500
189.4000,1.0000,0.0500
189.4333,1.0000,0.0500
189.4667,1.0000,0.0500
189.5000,1.0000,0.0500
189.5333,1.0000,0.0500
189.5667,1.0000,0.0500
189.6000,1.0000,0.0500
189.6333,1.0000,0.0500
189.6667,1.0000,0.0500
189.7000,0.0500,1.0000
189.7333,0.0500,1.0000
189.7667,0.0500,1.0000
189.8000,0.0500,1.0000
189.8333,0.0500,1.0000
189.8667,0.0500,1.0000
189.9000,0.0500,1.0000
189.9333,0.0500,1.0000
189.9667,0.0500,1.0000
190.0000,0.0500,1.0000
190.0333,0.0500,1.0000
190.0667,0.0500,1.0000
190.1000,0.0500,1.0000
190.1333,0.0500,1.0000
190.1667,0.0500,1.0000
190.2000,0.0500,1.0000
190.2333,0.0500,1.0000
190.2667,0.0500,1.0000
190.3000,0.0500,1.0000
190.3333,0.0500,1.0000
190.3667,0.0500,1.0000
190.4000,0.0500,1.0000
190.4333,0.0500,1.0000
190.4667,0.0500,1.0000
190.5000,0.0500,1.0000
190.5333,0.0500,1.0000
190.5667,0.0500,1.0000
190.6000,0.0500,1.0000
190.6333,0.0500,1.0000
190.6667,0.0500,1.0000
190.7000,0.0500,1.0000
190.7333,0.0500,1.0000
190.7667,0.0500,1.0000
190.8000,1.0000,0.0500
190.8333,1.0000,0.0500
190.8667,1.0000,0.0500
190.9000,1.0000,0.0500
190.9333,1.0000,0.0500
190.9667,1.0000,0.0500
191.0000,1.0000,0.0500
191.0333,1.0000,0.0500
191.0667,1.0000,0.0500
191.1000,1.0000,0.0500
191.1333,1.0000,0.0500
191.1667,1.0000,0.0500
191.2000,1.0000,0.0500
191.2333,1.0000,0.0500
191.2667,1.0000,0.0500
191.3000,1.0000,0.0500
191.3333,1.0000,0.0500
191.3667,1.0000,0.0500
191.4000,1.0000,0.0500
191.4333,1.0000,0.0500
191.4667,1.0000,0.0500
191.5000,1.0000,0.0500
191.5333,1.0000,0.0500
191.5667,1.0000,0.0500
191.6000,1.0000,0.0500
191.6333,1.0000,0.0500
191.6667,1.0000,0.0500
191.7000,1.0000,0.0500
191.7333,1.0000,0.0500
191.7667,1.0000,0.0500
191.8000,1.0000,0.0500
191.8333,1.0000,0.0500
191.8667,1.0000,0.0500
191.9000,0.0500,1.0000
191.9333,0.0500,1.0000
191.9667,0.0500,1.0000
192.0000,0.0500,1.0000
192.0333,0.0500,1.0000
192.0667,0.0500,1.0000
192.1000,0.0500,1.0000
192.1333,0.0500,1.0000
192.1667,0.0500,1.0000
192.2000,0.0500,1.0000
192.2333,0.0500,1.0000
192.2667,0.0500,1.0000
192.3000,0.0500,1.0000
192.3333,0.0500,1.0000
192.3667,0.0500,1.0000
192.4000,0.0500,1.0000
192.4333,0.0500,1.0000
192.4667,0.0500,1.0000
192.5000,0.0500,1.0000
192.5333,0.0500,1.0000
192.5667,0.0500,1.0000
192.6000,0.0500,1.0000
192.6333,0.0500,1.0000
192.6667,0.0500,1.0000
192.7000,0.0500,1.0000
192.7333,0.0500,1.0000
192.7667,0.0500,1.0000
192.8000,0.0500,1.0000
192.8333,0.0500,1.0000
192.8667,0.0500,1.0000
192.9000,0.0500,1.0000
192.9333,0.0500,1.0000
192.9667,0.0500,1.0000
193.0000,1.0000,0.0500
193.0333,1.0000,0.0500
193.0667,1.0000,0.0500
193.1000,1.0000,0.0500
193.1333,1.0000,0.0500
193.1667,1.0000,0.0500
193.2000,1.0000,0.0500
193.2333,1.0000,0.0500
193.2667,1.0000,0.0500
193.3000,1.0000,0.0500
193.3333,1.0000,0.0500
193.3667,1.0000,0.0500
193.4000,1.0000,0.0500
193.4333,1.0000,0.0500
193.4667,1.0000,0.0500
193.5000,1.0000,0.0500
193.5333,1.0000,0.0500
193.5667,1.0000,0.0500
193.6000,1.0000,0.0500
193.6333,1.0000,0.0500
193.6667,1.0000,0.0500
193.7000,1.0000,0.0500
193.7333,1.0000,0.0500
193.7667,1.0000,0.0500
193.8000,1.0000,0.0500
193.8333,1.0000,0.0500
193.8667,1.0000,0.0500
193.9000,1.0000,0.0500
193.9333,1.0000,0.0500
193.9667,1.0000,0.0500
194.0000,1.0000,0.0500
194.0333,1.0000,0.0500
194.0667,1.0000,0.0500
194.1000,0.0500,1.0000
194.1333,0.0500,1.0000
194.1667,0.0500,1.0000
194.2000,0.0500,1.0000
194.2333,0.0500,1.0000
194.2667,0.0500,1.0000
194.3000,0.0500,1.0000
194.3333,0.0500,1.0000
194.3667,0.0500,1.0000
194.4000,0.0500,1.0000
194.4333,0.0500,1.0000
194.4667,0.0500,1.0000
194.5000,0.0500,1.0000
194.5333,0.0500,1.0000
194.5667,0.0500,1.0000
194.6000,0.0500,1.0000
194.6333,0.0500,1.0000
194.6667,0.0500,1.0000
194.7000,0.0500,1.0000
194.7333,0.0500,1.0000
194.7667,0.0500,1.0000
194.8000,0.0500,1.0000
194.8333,0.0500,1.0000
194.8667,0.0500,1.0000
194.9000,0.0500,1.0000
194.9333,0.0500,1.0000
194.9667,0.0500,1.0000
195.0000,0.0500,1.0000
195.0333,0.0500,1.0000
195.0667,0.0500,1.0000
195.1000,0.0500,1.0000
195.1333,0.0500,1.0000
195.1667,0.0500,1.0000
195.2000,1.0000,0.0500
195.2333,1.0000,0.0500
195.2667,1.0000,0.0500
195.3000,1.0000,0.0500
195.3333,1.0000,0.0500
195.3667,1.0000,0.0500
195.4000,1.0000,0.0500
195.4333,1.0000,0.0500
195.4667,1.0000,0.0500
195.5000,1.0000,0.0500
195.5333,1.0000,0.0500
195.5667,1.0000,0.0500
195.6000,1.0000,0.0500
195.6333,1.0000,0.0500
195.6667,1.0000,0.0500
195.7000,1.0000,0.0500
195.7333,1.0000,0.0500
195.7667,1.0000,0.0500
195.8000,1.0000,0.0500
195.8333,1.0000,0.0500
195.8667,1.0000,0.0500
195.9000,1.0000,0.0500
195.9333,1.0000,0.0500
195.9667,1.0000,0.0500
196.0000,1.0000,0.0500
196.0333,1.0000,0.0500
196.0667,1.0000,0.0500
196.1000,1.0000,0.0500
196.1333,1.0000,0.0500
196.1667,1.0000,0.0500
196.2000,1.0000,0.0500
196.2333,1.0000,0.0500
196.2667,1.0000,0.0500
196.3000,0.0500,1.0000
196.3333,0.0500,1.0000
196.3667,0.0500,1.0000
196.4000,0.0500,1.0000
196.4333,0.0500,1.0000
196.4667,0.0500,1.0000
196.5000,0.0500,1.0000
196.5333,0.0500,1.0000
196.5667,0.0500,1.0000
196.6000,0.0500,1.0000
196.6333,0.0500,1.0000
196.6667,0.0500,1.0000
196.7000,0.0500,1.0000
196.7333,0.0500,1.0000
196.7667,0.0500,1.0000
196.8000,0.0500,1.0000
196.8333,0.0500,1.0000
196.8667,0.0500,1.0000
196.9000,0.0500,1.0000
196.9333,0.0500,1.0000
196.9667,0.0500,1.0000
197.0000,0.0500,1.0000
197.0333,0.0500,1.0000
197.0667,0.0500,1.0000
197.1000,0.0500,1.0000
197.1333,0.0500,1.0000
197.1667,0.0500,1.0000
197.2000,0.0500,1.0000
197.2333,0.0500,1.0000
197.2667,0.0500,1.0000
197.3000,0.0500,1.0000
197.3333,0.0500,1.0000
197.3667,0.0500,1.0000
197.4000,1.0000,0.0500
197.4333,1.0000,0.0500
197.4667,1.0000,0.0500
197.5000,1.0000,0.0500
197.5333,1.0000,0.0500
197.5667,1.0000,0.0500
197.6000,1.0000,0.0500
197.6333,1.0000,0.0500
197.6667,1.0000,0.0500
197.7000,1.0000,0.0500
197.7333,1.0000,0.0500
197.7667,1.0000,0.0500
197.8000,1.0000,0.0500
197.8333,1.0000,0.0500
197.8667,1.0000,0.0500
197.9000,1.0000,0.0500
197.9333,1.0000,0.0500
197.9667,1.0000,0.0500
198.0000,1.0000,0.0500
198.0333,1.0000,0.0500
198.0667,1.0000,0.0500
198.1000,1.0000,0.0500
198.1333,1.0000,0.0500
198.1667,1.0000,0.0500
198.2000,1.0000,0.0500
198.2333,1.0000,0.0500
198.2667,1.0000,0.0500
198.3000,1.0000,0.0500
198.3333,1.0000,0.0500
198.3667,1.0000,0.0500
198.4000,1.0000,0.0500
198.4333,1.0000,0.0500
198.4667,1.0000,0.0500
198.5000,0.0500,1.0000
198.5333,0.0500,1.0000
198.5667,0.0500,1.0000
198.6000,0.0500,1.0000
198.6333,0.0500,1.0000
198.6667,0.0500,1.0000
198.7000,0.0500,1.0000
198.7333,0.0500,1.0000
198.7667,0.0500,1.0000
198.8000,0.0500,1.0000
198.8333,0.0500,1.0000
198.8667,0.0500,1.0000
198.9000,0.0500,1.0000
198.9333,0.0500,1.0000
198.9667,0.0500,1.0000
199.0000,0.0500,1.0000
199.0333,0.0500,1.0000
199.0667,0.0500,1.0000
199.1000,0.0500,1.0000
199.1333,0.0500,1.0000
199.1667,0.0500,1.0000
199.2000,0.0500,1.0000
199.2333,0.0500,1.0000
199.2667,0.0500,1.0000
199.3000,0.0500,1.0000
199.3333,0.0500,1.0000
199.3667,0.0500,1.0000
199.4000,0.0500,1.0000
199.4333,0.0500,1.0000
199.4667,0.0500,1.0000
199.5000,0.0500,1.0000
199.5333,0.0500,1.0000
199.5667,0.0500,1.0000
199.6000,1.0000,0.0500
199.6333,1.0000,0.0500
199.6667,1.0000,0.0500
199.7000,1.0000,0.0500
199.7333,1.0000,0.0500
199.7667,1.0000,0.0500
199.8000,1.0000,0.0500
199.8333,1.0000,0.0500
199.8667,1.0000,0.0500
199.9000,1.0000,0.0500
199.9333,1.0000,0.0500
199.9667,1.0000,0.0500
200.0000,1.0000,0.0500
200.0333,1.0000,0.0500
200.0667,1.0000,0.0500
200.1000,1.0000,0.0500
200.1333,1.0000,0.0500
200.1667,1.0000,0.0500
200.2000,1.0000,0.0500
200.2333,1.0000,0.0500
200.2667,1.0000,0.0500
200.3000,1.0000,0.0500
200.3333,1.0000,0.0500
200.3667,1.0000,0.0500
200.4000,1.0000,0.0500
200.4333,1.0000,0.0500
200.4667,1.0000,0.0500
200.5000,1.0000,0.0500
200.5333,1.0000,0.0500
200.5667,1.0000,0.0500
200.6000,1.0000,0.0500
200.6333,1.0000,0.0500
200.6667,1.0000,0.0500
200.7000,0.0500,1.0000
200.7333,0.0500,1.0000
200.7667,0.0500,1.0000
200.8000,0.0500,1.0000
200.8333,0.0500,1.0000
200.8667,0.0500,1.0000
200.9000,0.0500,1.0000
200.9333,0.0500,1.0000
200.9667,0.0500,1.0000
201.0000,0.0500,1.0000
201.0333,0.0500,1.0000
201.0667,0.0500,1.0000
201.1000,0.0500,1.0000
201.1333,0.0500,1.0000
201.1667,0.0500,1.0000
201.2000,0.0500,1.0000
201.2333,0.0500,1.0000
201.2667,0.0500,1.0000
201.3000,0.0500,1.0000
201.3333,0.0500,1.0000
201.3667,0.0500,1.0000
201.4000,0.0500,1.0000
201.4333,0.0500,1.0000
201.4667,0.0500,1.0000
201.5000,0.0500,1.0000
201.5333,0.0500,1.0000
201.5667,0.0500,1.0000
201.6000,0.0500,1.0000
201.6333,0.0500,1.0000
201.6667,0.0500,1.0000
201.7000,0.0500,1.0000
201.7333,0.0500,1.0000
201.7667,0.0500,1.0000
201.8000,1.0000,0.0500
201.8333,1.0000,0.0500
201.8667,1.0000,0.0500
201.9000,1.0000,0.0500
201.9333,1.0000,0.0500
201.9667,1.0000,0.0500
202.0000,1.0000,0.0500
202.0333,0.9900,0.1350
202.0667,0.9800,0.2200
202.1000,0.9700,0.3050
202.1333,0.9600,0.3900
202.1667,0.9500,0.4750
202.2000,0.9400,0.5600
202.2333,0.9300,0.6450
202.2667,0.9200,0.7300
202.3000,0.9100,0.8150
202.3333,0.9000,0.9000
202.3667,0.9000,0.9000
202.4000,0.9000,0.9000
202.4333,0.9000,0.9000
202.4667,0.9000,0.9000
202.5000,0.9000,0.9000
202.5333,0.9000,0.9000
202.5667,0.9000,0.9000
202.6000,0.9000,0.9000
202.6333,0.9000,0.9000
202.6667,0.9000,0.9000
